t,friction,command,latent_slip,tactile,force,latent_est,detector,target_action,latent_action,threshold_action
0,0.542323591346572,0.7,0.0,0.16268171719732763,0.6873972631067525,0.14099082157101728,0.0,0.64,0.7175449518640595,0.64
1,0.5252907028630404,0.7063128740005686,0.0,0.31728183172042257,0.7232787413656061,0.23399474031125472,0.0,0.64,0.7686971071711901,0.64
2,0.5874874249090647,0.7126082648519139,0.0,0.25299295487182355,0.7200213312690498,0.24230514424417243,0.0,0.64,0.7732678293342948,0.64
3,0.509586092200461,0.71886873782341,0.0,0.2391213137775278,0.7388214593498877,0.24100810551592328,0.0,0.64,0.7725544580337578,0.64
4,0.51200961562805,0.7250769548875342,0.0,0.07244952409298593,0.7063493838582048,0.17415116527127714,0.0,0.64,0.7357831408992025,0.64
5,0.5750907442874724,0.731215722736558,0.0,0.2637987483111236,0.7055263327415783,0.20935598802224015,0.0,0.64,0.7551457934122321,0.64
6,0.5783580614150018,0.737268040398445,0.0,0.12308883979139353,0.8059692530917947,0.17560422371809015,0.0,0.64,0.7365823230449496,0.64
7,0.5889562052736924,0.7432171463200863,0.0,0.1316947221078511,0.7136365104710953,0.1584484655653448,0.0,0.64,0.7271466560609396,0.64
8,0.5650874062434954,0.7490465647874783,0.0,0.2736300415890812,0.758983654930266,0.2034276456569706,0.0,0.64,0.7518852051113338,0.64
9,0.5651275398137907,0.7547401515542854,0.0,0.13532380172684208,0.8035770041502815,0.17683770890642472,0.0,0.64,0.7372607398985336,0.64
10,0.557436250782115,0.7602821385524214,0.0,0.24628496473463987,0.7006924131579768,0.20395023497346182,0.0,0.64,0.7521726292354041,0.64
11,0.5862409929609169,0.7656571775608267,0.0,-0.03653931142891065,0.7527934235181999,0.1100644903179458,0.0,0.64,0.7005354696748702,0.64
12,0.5846989586153544,0.7708503827115023,0.0,0.2643314368592845,0.768359186914184,0.1702888350908582,0.0,0.64,0.733658859299972,0.64
13,0.5470226566044569,0.775847371715084,0.0,0.27177821259008,0.8136810434113806,0.20990917606891787,0.0,0.64,0.7554500468379048,0.64
14,0.6372409586658041,0.7806343056917825,0.0,0.23734723357504567,0.7286675823025325,0.22062067860342188,0.0,0.64,0.7613413732318821,0.64
15,0.6155270844106846,0.7851979274973829,0.0,0.16111025158947911,0.73460641652533,0.19738850302581862,0.0,0.64,0.7485636766642003,0.64
16,0.5710548053036721,0.7895255984381587,0.0,0.35452968702540366,0.7082539165402117,0.2587345742712453,0.0,0.64,0.782304015849185,0.64
17,0.5593488441023587,0.7936053332730233,0.0,0.368974065934605,0.8167452112880159,0.3017707731098616,0.0,0.64,0.8059739252104239,0.64
18,0.5490544599207261,0.7974258334059797,0.0,0.23505672685757728,0.7679753558165217,0.2757263960678601,0.0,0.64,0.7916495178373231,0.64
19,0.575406534778274,0.8009765181769475,0.0,0.33360663167404436,0.8072665933944869,0.2983221573751509,0.0,0.64,0.804077186556333,0.64
20,0.6192940930776208,0.8042475541643043,0.0,0.4080334194089208,0.8290086982945197,0.34115213992177656,0.0,0.64,0.8276336769569772,0.64
21,0.6303729196368131,0.8072298824179939,0.0,0.032433259166289474,0.8584992231541575,0.22063193067470432,0.0,0.64,0.7613475618710874,0.64
22,0.6463297921558028,0.8099152435477784,0.0,-0.010649625009864633,0.784568042524325,0.13034233969092865,0.0,0.64,0.7116882868300107,0.64
23,0.6457784979880559,0.812296200597155,0.0,0.20393980677669465,0.8530773074712468,0.15907392262988054,0.0,0.64,0.7274906574464344,0.64
24,0.5839744743636267,0.8143661596395881,0.0,0.2706267426426528,0.8083606095883967,0.20262282759855557,0.0,0.64,0.7514425551792056,0.64
25,0.6358236941948721,0.8161193880400176,0.0,0.23698554011263065,0.8619457974743361,0.21603762519427963,0.0,0.64,0.7588206938568538,0.64
26,0.6089644708245489,0.8175510303310691,0.0,0.3381397111574233,0.8186229879929602,0.2637048391409373,0.0,0.64,0.7850376615275155,0.64
27,0.6050943277993017,0.818657121659998,0.0,0.3876427236460852,0.8008640782537682,0.31208872718168446,0.0,0.64,0.8116487999499264,0.64
28,0.5927690001885448,0.8194345987691252,0.0,0.189586893629162,0.807514612783782,0.26426545649210265,0.0,0.64,0.7853460010706564,0.64
29,0.6789343492495503,0.8198813084793575,0.0,0.38889741961794144,0.7691484293164127,0.3129203046383765,0.0,0.64,0.8121061675511071,0.64
30,0.6157632121152028,0.8199960136532954,0.0,0.3509599609062494,0.8543561076634371,0.3277705376992226,0.0,0.64,0.8202737957345725,0.64
31,0.652273836820624,0.819778396621416,0.0,0.2465936577420396,0.8427896074547777,0.2960800413911754,0.0,0.64,0.8028440227651465,0.64
32,0.6391322603024305,0.8192290600618406,0.0,0.29242347514180794,0.8192626391207902,0.294652561063195,0.0,0.64,0.8020589085847573,0.64
33,0.669796004403232,0.8183495253312512,0.0,0.4757044651049377,0.83134723080216,0.3653330885683898,0.0,0.64,0.8409331987126144,0.64
34,0.6364632391759245,0.8171422282515794,0.0,0.22118946197969142,0.8540936124285735,0.30906111718137774,0.0,0.64,0.8099836144497577,0.64
35,0.6415636653565521,0.8156105123641346,0.0,0.4450234361927291,0.7130233333955772,0.3621392026034246,0.0,0.64,0.8391765614318836,0.64
36,0.6202668473800125,0.8137586196698542,0.0,0.26489364391310005,0.823301552824297,0.32417568367691396,0.0,0.64,0.8182966260223027,0.64
37,0.6433260177415503,0.8115916788813209,0.0,0.2590197141239351,0.7907096253503848,0.2987395617952288,0.0,0.64,0.8043067589873759,0.64
38,0.731390535087594,0.8091156912190818,0.0,0.18947921079103286,0.8051377491320063,0.25608560968545824,0.0,0.64,0.7808470853270021,0.64
39,0.6539003058723929,0.8063375137916061,0.0,-0.09850513385868656,0.7868615525965064,0.11765756644112477,0.0,0.64,0.7047116615426187,0.64
40,0.693054398683439,0.8032648406049092,0.0,0.23456501663740323,0.841405055556155,0.1632968558642015,0.0,0.64,0.7298132707253109,0.64
41,0.6905607045991843,0.7999061812544357,0.004472656919290843,0.04468289634683037,0.7857711409838805,0.11699136533351559,0.0,0.64245996130561,0.7043452509334336,0.64
42,0.6566729887579773,0.7962708373582138,0.0,0.36085004652970015,0.6889576545269209,0.21219091772095405,0.0,0.64,0.7567050047465247,0.64
43,0.7015350353659415,0.7923688767965484,0.0,0.3275152475103562,0.7326833406617098,0.2572121756129376,0.0,0.64,0.7814666965871158,0.64
44,0.6760695951441865,0.7882111058295926,0.0,0.21870600499415074,0.7958552294755332,0.24217982085287174,0.0,0.64,0.7731989014690794,0.64
45,0.6965723983670894,0.7838090391700183,0.0,0.23318257360617728,0.8451392815484482,0.2386674016664687,0.0,0.64,0.7712670709165578,0.64
46,0.7059219619777175,0.7791748680936683,0.0,0.5765117134177629,0.7333013063209625,0.3705578354931429,1.0,0.64,0.8438068095212287,1.52
47,0.7036589211917842,0.7743214266765034,0.0,0.2621645084440112,0.8025216514031395,0.32824235930732315,0.0,0.64,0.8205332976190278,0.64
48,0.6845829820921338,0.7692621562513517,0.0,0.0563250002126095,0.7088817129664862,0.2220890300708484,0.0,0.64,0.7621489665389667,0.64
49,0.6980023615163181,0.7640110681828939,0.0,0.12110303680482684,0.7052054926920276,0.182665289611136,0.0,0.64,0.7404659092861248,0.64
50,0.7191246049766913,0.7585827050639771,0.006826520195792033,0.4393850107330997,0.7210731973581447,0.28288564026651125,0.0,0.6437545861076857,0.7955871021465812,0.64
51,0.6826831529848164,0.7529921004407227,0.0,0.33086358976619984,0.816569016176232,0.3016156657650209,0.0,0.64,0.8058886161707615,0.64
52,0.6574060419334847,0.747254737177967,0.01205368449859218,0.367941549108772,0.7401413504986589,0.32750850818938715,0.0,0.6466295264742257,0.8201296795041629,0.64
53,0.6263525515896041,0.7413865045803376,0.010539628815020116,0.22453554013880633,0.717273374768676,0.2873090762137226,0.0,0.6457967958482611,0.7980199919175475,0.64
54,0.6988371908243876,0.7354036543877193,0.007921664921023272,0.4370390853287169,0.6945980219586543,0.3457619054375754,0.0,0.6443569157065628,0.8301690479906665,0.64
55,0.7222121577997263,0.7293227557669746,0.041546595380253036,0.4935171290265139,0.7220977728376057,0.40344380168820154,0.0,0.6628506274591391,0.8618940909285109,0.64
56,0.667017364448153,0.7231606494245695,0.04268954083417237,0.31558158040476314,0.7281282288591358,0.36914342699200525,0.0,0.6634792474587948,0.8430288848456029,0.64
57,0.7332147675705013,0.716934400967184,0.03330362178739471,0.03430393821241928,0.7014467526805312,0.23842604060619693,0.0,0.6583169919830671,0.7711343223334084,0.64
58,0.6359571451664964,0.7106612536394755,0.02536732059651653,0.3012168882223747,0.6862129675863096,0.2629388467846202,0.0,0.6539520263280841,0.7846163657315411,0.64
59,0.6923092860344521,0.7043585805698829,0.03800201485526645,0.3125848847634182,0.7574194410577008,0.28232007434727174,0.0,0.6609011081703966,0.7952760408909995,0.64
60,0.6917165944150395,0.6980438366567253,0.05527184867835523,0.5095134573679381,0.7624395560065024,0.3710136909241406,0.0,0.6703995167730954,0.8440575300082773,0.64
61,0.6742934475013241,0.691734510227844,0.06208820231160043,0.11022432148819028,0.6484005344297796,0.26920459757580323,0.0,0.6741485112713802,0.7880625286666918,0.64
62,0.6363917850258098,0.6854480746076623,0.06292007958454035,0.1755770853499516,0.6849375128946283,0.2326535213076603,0.0,0.6746060437714972,0.7679594367192132,0.64
63,0.6902708498604657,0.6792019397257971,0.0542002001053842,0.2573325044355603,0.6885484667383717,0.2422879051878188,0.0,0.6698101100579613,0.7732583478533004,0.64
64,0.7504709131412334,0.6730134039012391,0.06878813069759432,0.4364436865859125,0.7130341786119274,0.3180840318291412,0.0,0.6778334718836769,0.8149462175060277,0.64
65,0.6914236784579239,0.6668996059356315,0.032271210632749237,0.22698476788818925,0.7098433955103262,0.28251995386618933,0.0,0.6577491658480121,0.7953859746264041,0.64
66,0.6485378433929361,0.660877477648324,0.007814356928475163,0.3603804945886244,0.6925869436426283,0.31291579045917306,0.0,0.6442978963106614,0.8121036847525452,0.64
67,0.6986486937116995,0.654963696984652,0.03964416659627515,0.3278752412327158,0.6078070786863612,0.3187557835675483,0.0,0.6618042916279514,0.8153156809621516,0.64
68,0.6519302318281509,0.649174641827305,0.01736109019573865,0.36668093867954415,0.6265528357570492,0.33746519875990744,0.0,0.6495485996076563,0.8256058593179492,0.64
69,0.6721387177189304,0.6435263446387037,0.0035457930900993154,0.057109785846062855,0.6388353478267099,0.2280177528544587,0.0,0.6419501861995547,0.7654097640699523,0.64
70,0.6641146963755752,0.6380344480599965,0.01983527399877192,-0.01903498738436843,0.6511456964426403,0.13157127749644124,0.0,0.6509094006993246,0.7123642026230427,0.64
71,0.6804803350095915,0.6327141615896459,0.0,0.3251332510616997,0.6216938315319975,0.2071355885648557,0.0,0.64,0.7539245737106707,0.64
72,0.6329855283500504,0.627580219461578,0.0,0.256467844300812,0.6092369310412099,0.22639431924152748,0.0,0.64,0.7645168755828401,0.64
73,0.723376266453545,0.622646839839552,0.0489077515195099,0.4113824926870332,0.6357118513633695,0.29861151988657675,0.0,0.6668992633357305,0.8042363359376172,0.64
74,0.7400098973545209,0.617927685440755,0.09322487407407598,0.4623094435204706,0.5345685293389884,0.3625172581619448,0.0,0.6912736807407418,0.8393844919890696,0.64
75,0.7268499942961216,0.6134358256976762,0.14320427620970014,0.44789657001739347,0.5946555280703394,0.39584833430783434,0.0,0.7187623519153351,0.8577165838693089,0.64
76,0.7580487263525685,0.6091837005630486,0.11813370074170296,0.5105938073691173,0.7061323316543278,0.4406436133618159,0.0,0.7049735354079366,0.8823539873489987,0.64
77,0.6718303731146346,0.6051830860581012,0.13410353973291547,0.6760719953713238,0.6003746575788053,0.5325520763973106,1.0,0.7137569468531035,0.9329036420185208,1.52
78,0.7162451765513846,0.6014450616595303,0.16696932814544388,0.40914453723824995,0.5978812296131436,0.48437522892339885,0.0,0.7318331304799941,0.9064063759078693,0.64
79,0.7078765647960547,0.5979799796155123,0.19051844729831113,0.548442219325681,0.5901663669995008,0.5093862261911188,0.0,0.7447851460140711,0.9201624244051154,0.64
80,0.6682259825231728,0.5947974362757353,0.16927931122142287,0.6117266864687279,0.5988671649569227,0.5493387345937816,1.0,0.7331036211717826,0.9421363040265799,1.52
81,0.6726658454056531,0.591906245514849,0.14199681296087352,0.7826295256648466,0.6375020171711276,0.6404127073436362,1.0,0.7180982471284805,0.992226989039,1.52
82,0.716859884192563,0.5893144143229346,0.08987805513653792,0.46928363617906865,0.6085421543404721,0.573605936736038,0.0,0.6894329303250959,0.9554832652048209,0.64
83,0.7476753742506984,0.5870291206305963,0.13258790242953422,0.4657284256107,0.6079268915545255,0.5314918290018912,0.0,0.7129233463362439,0.9323205059510402,0.64
84,0.6381740443523543,0.5850566934300869,0.15048861631313679,0.50312888643564,0.5569738413243067,0.520419270815925,0.0,0.7227687389722253,0.9262305989487587,0.64
85,0.7355489821538761,0.5834025952475199,0.21427806981923664,0.43199890803123914,0.5567492256997524,0.4859010042619241,0.0,0.7578529384005802,0.9072455523440583,0.64
86,0.703735298923243,0.5820714070147106,0.2167938108688228,0.5453597731308625,0.5431029747279432,0.5091130062052843,0.0,0.7592365959778525,0.9200121534129064,0.64
87,0.7577612438703448,0.5810668153825438,0.25671393873201587,0.5326513058408247,0.5272664961015509,0.5183020807064381,0.0,0.7811926663026088,0.9250661443885411,0.64
88,0.7443257104702471,0.580391602511001,0.2844143818769414,0.9340934825401483,0.6127973384359025,0.6806221389752274,1.0,0.7964279100323178,1.0143421764363751,1.52
89,0.6660893870520261,0.5800476383641255,0.2655489546137867,0.3988021228620722,0.5501228851545278,0.5706029292583955,0.0,0.7860519250375827,0.9538316110921176,0.64
90,0.6894397849196433,0.5800358755312621,0.263640185834677,0.5758220639848901,0.5750669067315994,0.572640417886542,1.0,0.7850021022090724,0.9549522298375981,1.52
91,0.7038549514468682,0.5803563465889143,0.2626517535358001,0.7431515927585363,0.5887156153300784,0.6392059690707173,1.0,0.7844584644446901,0.9915632829888945,1.52
92,0.6792085566701043,0.5810081640105257,0.2645634797790801,0.6669476926292379,0.5479643399199483,0.6500360106844605,1.0,0.7855099138784941,0.9975198058764534,1.52
93,0.668913925690004,0.5819895226244347,0.24301066314900036,0.6097844918134998,0.5882692924682434,0.6343222925562664,1.0,0.7736558647319502,0.9888772609059466,1.52
94,0.686379737474813,0.5832977046131962,0.23459008039042373,0.5994623579865699,0.5329604405678477,0.6207133853358561,1.0,0.7690245442147331,0.9813923619347209,1.52
95,0.6976763214882455,0.5849290870404233,0.25253029751649575,0.7003923407811874,0.5773592487113928,0.6518191095851877,1.0,0.7788916636340727,0.9985005102718534,1.52
96,0.6970090876053926,0.5868791518843067,0.21597129862050107,0.36196887737278616,0.5892619618707883,0.5386649982340457,0.0,0.7587842142412756,0.9362657490287252,0.64
97,0.6542202474465065,0.5891424985500209,0.21511628824108958,0.44307226718020176,0.48400204126701674,0.5013467237187437,0.0,0.7583139585325993,0.9157406980453091,0.64
98,0.6494091698233803,0.5917128588263679,0.23315666816002295,0.5545274790597571,0.5369361865582966,0.5221078632412581,1.0,0.7682361674880127,0.927159324782692,1.52
99,0.656094718784592,0.5945831142452357,0.2226644156294308,0.6455199251553162,0.6016522643727109,0.5702864763453669,1.0,0.7624654285961869,0.9536575619899519,1.52
100,0.7218534989238071,0.5977453157957945,0.23747983937273898,0.6300988785227379,0.6216119922791286,0.5936365325605986,1.0,0.7706139116550065,0.9665000929083292,1.52
101,0.7252596746806818,0.601190705938835,0.2562367825480362,0.7866709121355293,0.5578772145626056,0.6689948771591087,1.0,0.78093023040142,1.0079471824375097,1.52
102,0.669396690802058,0.6049097428602803,0.2477063533577179,0.5950458177076887,0.6476642714373733,0.6401260367113756,1.0,0.7762384943467449,0.9920693201912566,1.52
103,0.6899115964455936,0.6088921268967034,0.25013138734255885,0.6161947717159579,0.7107471862432942,0.6307835531694586,1.0,0.7775722630384074,0.9869309542432023,1.52
104,0.7073381779446333,0.6131268290596643,0.22798538966719925,0.623216146785787,0.7169349296181576,0.6278293269884361,1.0,0.7653919643169595,0.9853061298436399,1.52
105,0.6579028302223446,0.6176021215798736,0.22089175057094151,0.7013467945844588,0.6178655211131703,0.6565296790672239,1.0,0.7614904628140179,1.0010913234869732,1.52
106,0.6311939879639535,0.6223056103865893,0.18848615920129158,0.5656212634477559,0.6674927542545998,0.6210401060375803,1.0,0.7436673875607104,0.9815720583206692,1.52
107,0.6876506621801248,0.6272242694322978,0.17329556102471566,0.6203797833701107,0.6488179724980266,0.6207823238578931,1.0,0.7353125585635937,0.9814302781218412,1.52
108,0.668249473116681,0.6323444767676195,0.15425409840745208,0.451490650885422,0.6597908978963887,0.5546928518290744,0.0,0.7248397541240986,0.9450810685059909,0.64
109,0.6282953537199143,0.6376520522665309,0.10796426160193033,0.39324294477043836,0.5790933971540432,0.49166471270529005,0.0,0.6993803438810617,0.9104155919879096,0.64
110,0.6446488694250011,0.6431322968974257,0.03876467652577245,0.20570438583769723,0.6658696953941702,0.38002917451233453,0.0,0.6613205720891748,0.849016045981784,0.64
111,0.6724720913377249,0.6487700334312549,0.03753482723013766,0.26756733426848733,0.5920970472633207,0.33612539877072534,0.0,0.6606441549765757,0.824868969323899,0.64
112,0.7080218703105773,0.6545496484740091,0.05971945392124471,0.47457285333432797,0.6192565643553263,0.39017365179572944,0.0,0.6728456996566846,0.8545955084876512,0.64
113,0.6452905511717398,0.6604551357071341,0.0,0.3195107802839452,0.6978607378159047,0.36258770035313553,0.0,0.64,0.8394232351942246,0.64
114,0.5915405451307624,0.6664701402161288,0.0,0.28268040343897216,0.5959886511058984,0.33139283428807,0.0,0.64,0.8222660588584385,0.64
115,0.591269510755598,0.6725780037845613,0.0,0.1314373353646166,0.6164635946452854,0.2533325663429421,0.0,0.64,0.7793329114886182,0.64
116,0.6445085981882402,0.678761811028061,0.0,0.3016594014943871,0.7068421409890878,0.27219879268416397,0.0,0.64,0.7897093359762902,0.64
117,0.6861237537040756,0.6850044362405233,0.029443674589657475,0.12982781912421992,0.6647877325274099,0.2166188441279484,0.0,0.6561940210243116,0.7591403642703717,0.64
118,0.6066828237086226,0.6912885908227898,0.0,0.20258300584185027,0.6915076693430415,0.2111394184390018,0.0,0.64,0.756126680141451,0.64
119,0.6506012013659227,0.6975968711624495,0.0,0.0791932005207065,0.696672606853366,0.15962917150655156,0.0,0.64,0.7277960443286033,0.64
120,0.6272710272220946,0.7039118068321641,0.0,0.21195923996877142,0.6735216456175748,0.18005821290696608,0.0,0.64,0.7390320170988314,0.64
121,0.651619515314543,0.7102159089730339,0.0,0.21753611711256748,0.6833332741075557,0.19468914458957526,0.0,0.64,0.7470790295242664,0.64
122,0.6226463070984276,0.7164917187290071,0.0,0.10016988736986839,0.7179848404240465,0.15778994159556659,0.0,0.64,0.7267844678775617,0.64
123,0.5800035034598419,0.7227218555981992,0.0,0.22069393829368306,0.6676209799782237,0.18234691984078188,0.0,0.64,0.74029080591243,0.64
124,0.6148299619049917,0.7288890655672156,0.0,0.2703753806901526,0.7533648514073013,0.2167121925024236,0.0,0.64,0.759191705876333,0.64
125,0.6184462067560902,0.7349762688951693,0.0,0.19914349913760832,0.7323591795970402,0.20985358186712283,0.0,0.64,0.7554194700269176,0.64
126,0.6387257037454611,0.7409666074150631,0.0,0.13684663119609677,0.6867903198954606,0.18135252957338877,0.0,0.64,0.7397438912653639,0.64
127,0.6026249475522766,0.746843491221533,0.0,0.07749322335812739,0.7422059634123495,0.140807081634185,0.0,0.64,0.7174438948988018,0.64
128,0.5961837334698068,0.7525906446156586,0.0,0.27146033762982813,0.7360706012292392,0.19181257148484218,0.0,0.64,0.7454969143166632,0.64
129,0.6777147433077184,0.7581921511795944,0.0,0.3694052409025783,0.7630585922563069,0.26114265460071584,0.0,0.64,0.7836284600303938,0.64
130,0.6385143003022696,0.7636324978561929,0.0,0.1333027534149388,0.7735140561883689,0.21123546527925258,0.0,0.64,0.756179505903589,0.64
131,0.6201223039692824,0.7688966179115444,0.013780834112534161,0.2777967891628896,0.8200902658459822,0.2372202209129458,0.0,0.6475794587618938,0.7704711215021203,0.64
132,0.6220367899398702,0.7739699326614475,0.0,0.27892029743906355,0.7677270218067977,0.2534994388613715,0.0,0.64,0.7794246913737544,0.64
133,0.6112904507310046,0.7788383918462547,0.0,0.35571556036731183,0.738150469175215,0.29340340687437405,0.0,0.64,0.8013718737809057,0.64
134,0.6004450058777481,0.7834885125422755,0.0,0.18334561315757658,0.7842687019450002,0.25043814253687424,0.0,0.64,0.7777409783952809,0.64
135,0.6247928139094666,0.7879074165019752,0.0,0.12176044740553789,0.7982338105265061,0.2002038883423504,0.0,0.64,0.7501121385882927,0.64
136,0.6042800515238925,0.7920828658195561,0.0,0.11879653103391315,0.8621831087846774,0.16842341639526948,0.0,0.64,0.7326328790173983,0.64
137,0.6337175711279448,0.7960032968231492,0.0,0.25403227139433027,0.7788629962550486,0.20184410347655113,0.0,0.64,0.7510142569121031,0.64
138,0.6230209610812709,0.7996578520997519,0.0,0.2989487896166074,0.7804701281914707,0.239752627421282,0.0,0.64,0.7718639450817051,0.64
139,0.5566458952484307,0.8030364105642231,0.0,0.35488472191480286,0.8026316192566488,0.2846988389215144,0.0,0.64,0.7965843614068329,0.64
140,0.5539995873306334,0.8061296154890581,0.0,0.18795865302049528,0.8185549157409583,0.246932611570168,0.0,0.64,0.7758129363635924,0.64
141,0.61685403307201,0.8089289004173191,0.0,0.1535184344813108,0.9002721078131257,0.2104648188228362,0.0,0.64,0.75575565035256,0.64
142,0.568103942373339,0.8114265128869556,0.0,0.12115321004276078,0.8096400165744713,0.17559862034608406,0.0,0.64,0.7365792411903462,0.64
143,0.5123319734103393,0.8136155359008113,0.0,0.34320601880984947,0.7650035026135964,0.24103057147574988,0.0,0.64,0.7725668143116624,0.64
